SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),7516 Wellcrest Dr,Dallas,TX,75230,450000,3,2.5,Crest Meadow Estates,1936,11282,1970,33,232,,Active,,,http://www.redfin.com/TX/Dallas/7516-Wellcrest-Dr-75230/home/30991029,NTREIS,14641610,N,Y,32.8879661,-96.7764883
MLS Listing,,Condo/Co-op,2323 N Houston St #202,Dallas,TX,75219,450000,2,2,Terrace Condos,1784,39727,2005,33,252,1000,Active,,,http://www.redfin.com/TX/Dallas/2323-N-Houston-St-75219/unit-202/home/30765279,NTREIS,14644349,N,Y,32.7857594,-96.8091853
MLS Listing,,Condo/Co-op,919 S Weatherred Dr #138,Richardson,TX,75080,135000,2,2.5,Centre Square I Condos,1058,210700,1976,33,128,315,Active,,,http://www.redfin.com/TX/Richardson/919-S-Weatherred-Dr-75080/unit-138/home/31924283,NTREIS,14643351,N,Y,32.9415359,-96.7503611
MLS Listing,,Condo/Co-op,1200 Main St #1502,Dallas,TX,75202,229900,1,1.5,Metropolitan 1200 Main St Condo,660,44997,1974,33,348,385,Active,,,http://www.redfin.com/TX/Dallas/1200-Main-St-75202/unit-1502/home/30776277,NTREIS,14644102,N,Y,32.7799765,-96.8015502
MLS Listing,,Single Family Residential,2640 Heatherwood Dr,Dallas,TX,75228,450000,3,2.5,Crestview East 01,2234,8233,1961,33,201,,Active,,,http://www.redfin.com/TX/Dallas/2640-Heatherwood-Dr-75228/home/31013425,NTREIS,14641240,N,Y,32.8206042,-96.6873079
MLS Listing,,Multi-Family (2-4 Unit),6586 Chicory Ct,Dallas,TX,75214,334900,3,2,Louann 03,1527,4704,1983,33,219,,Active,,,http://www.redfin.com/TX/Dallas/6586-Chicory-Ct-75214/home/30870360,NTREIS,14622961,N,Y,32.8531265,-96.7476724
MLS Listing,,Single Family Residential,300 Andre Dr,Irving,TX,75063,394900,3,2,Lakes Of Valley Ranch Ph 02 Amd,1989,8233,1993,33,199,47,Active,,,http://www.redfin.com/TX/Irving/300-Andre-Dr-75063/home/31686807,NTREIS,14644249,N,Y,32.9452447,-96.9468514
MLS Listing,,Single Family Residential,3534 Ingleside Dr,Dallas,TX,75229,475000,3,2.5,Highland North 02,2035,12458,1957,33,233,,Active,,,http://www.redfin.com/TX/Dallas/3534-Ingleside-Dr-75229/home/30929605,NTREIS,14624337,N,Y,32.88901,-96.8607107
MLS Listing,,Condo/Co-op,6134 Bandera Ave Unit A,Dallas,TX,75225,310000,2,2,Villa Serena Condos,1596,59982,1958,33,194,672,Active,,,http://www.redfin.com/TX/Dallas/6134-Bandera-Ave-75225/unit-A/home/162196158,NTREIS,14643300,N,Y,32.8673287,-96.8020308
MLS Listing,,Single Family Residential,4404 Rusk,Dallas,TX,75204,249888,2,1,Robertson & Harris,1022,3615,1911,33,245,,Active,,,http://www.redfin.com/TX/Dallas/4404-Rusk-Ave-75204/home/30792891,NTREIS,14644220,N,Y,32.8066834,-96.7862308
MLS Listing,,Townhouse,2824 N Hall St,Dallas,TX,75204,2895000,3,4,Brownstones Add 02,5441,2439,2000,33,532,500,Active,,,http://www.redfin.com/TX/Dallas/2824-N-Hall-St-75204/home/32212265,NTREIS,14641117,N,Y,32.803328,-96.7980106
MLS Listing,,Single Family Residential,1215 N Beacon St,Dallas,TX,75206,610000,2,2.5,Munger Place 2nd Sec,2108,8625,1927,33,289,,Active,,,http://www.redfin.com/TX/Dallas/1215-N-Beacon-St-75206/home/30805688,NTREIS,14641397,N,Y,32.808633,-96.7652532
MLS Listing,,Vacant Land,238 Hillvale Dr,Dallas,TX,75241,299000,0,,Hillvale Add,,118483,,33,,,Active,,,http://www.redfin.com/TX/Dallas/238-Hillvale-Dr-75241/home/30935809,NTREIS,14643879,N,Y,32.6810452,-96.8202574
MLS Listing,,Single Family Residential,9990 Chireno St,Dallas,TX,75220,250000,3,2,Brownwood Park,1188,7667,1952,33,210,,Active,,,http://www.redfin.com/TX/Dallas/9990-Chireno-St-75220/home/30909284,NTREIS,14642947,N,Y,32.8798346,-96.8593702
MLS Listing,,Single Family Residential,10806 Camellia Dr,Dallas,TX,75230,2085000,5,5,Preston Royal,5188,16422,2022,33,402,,Active,,,http://www.redfin.com/TX/Dallas/10806-Camellia-Dr-75230/home/30876652,NTREIS,14622835,N,Y,32.8951336,-96.8007456
MLS Listing,,Single Family Residential,3714 Valley Ridge Rd,Dallas,TX,75220,539900,3,2,Marsh Lane,1621,8233,1951,33,333,,Active,,,http://www.redfin.com/TX/Dallas/3714-Valley-Ridge-Rd-75220/home/30912130,NTREIS,14640595,N,Y,32.8773719,-96.8555165
MLS Listing,,Condo/Co-op,1717 Arts Plz #2304,Dallas,TX,75201,800000,2,2,One Arts Plaza Condominium,1636,,2007,33,489,1185,Active,,,http://www.redfin.com/TX/Dallas/1717-Arts-Plz-75201/unit-2304/home/30782527,NTREIS,14643960,N,Y,32.7923941,-96.7949146
MLS Listing,,Condo/Co-op,3699 Mckinney Ave #584,Dallas,TX,75204,499900,2,1.5,West Village Urban Homes Condo,1562,282530,2000,33,320,499,Active,,,http://www.redfin.com/TX/Dallas/3699-McKinney-Ave-75204/unit-584/home/30746598,NTREIS,14642687,N,Y,32.808801,-96.7970016
MLS Listing,,Single Family Residential,10236 Creekmere Dr,Dallas,TX,75218,549000,3,3,Eastwood Estates,2592,11892,1960,33,212,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/10236-Creekmere-Dr-75218/home/30866667,NTREIS,14643724,N,Y,32.8472224,-96.7022245
MLS Listing,,Multi-Family (2-4 Unit),3709 Dorothy Ave,Dallas,TX,75209,725000,2,3,Lafoy Place,3548,3093,2006,33,204,,Active,,,http://www.redfin.com/TX/Dallas/3709-Dorothy-Ave-75209/home/30815743,NTREIS,14641954,N,Y,32.828936,-96.8210454
MLS Listing,,Single Family Residential,415 Allison Dr,Dallas,TX,75208,675000,3,2.5,East Kessler,1979,7579,1956,33,341,,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/TX/Dallas/415-Allison-Dr-75208/home/30848094,NTREIS,14641057,N,Y,32.7604494,-96.8280032
MLS Listing,,Single Family Residential,10307 Sherbrook Ln,Dallas,TX,75229,649000,4,3,Walnut Hill Manor,2947,16335,1955,33,220,,Active,,,http://www.redfin.com/TX/Dallas/10307-Sherbrook-Ln-75229/home/30929130,NTREIS,14628557,N,Y,32.886162,-96.8478936
MLS Listing,,Condo/Co-op,15539 Preston Rd #1034,Dallas,TX,75248,352000,3,2.5,Preston Del Norte Villas Condos,2258,265106,1974,33,156,700,Active,,,http://www.redfin.com/TX/Dallas/15539-Preston-Rd-75248/unit-1034/home/31088183,NTREIS,14643131,N,Y,32.959963,-96.8047644
MLS Listing,,Single Family Residential,2357 Neff Ln,Forney,TX,75126,359780,4,3.5,Clements Ranch,2233,4400,2020,33,161,50,Active,,,http://www.redfin.com/TX/Heath/2357-Neff-Ln-75126/home/176009552,NTREIS,14643749,N,Y,32.7994907,-96.4877719
MLS Listing,,Single Family Residential,5922 Vickery Blvd,Dallas,TX,75206,1099000,4,3,Delmar Heights,3242,6882,2006,33,339,,Active,,,http://www.redfin.com/TX/Dallas/5922-Vickery-Blvd-75206/home/30806837,NTREIS,14639877,N,Y,32.8227361,-96.764826
MLS Listing,,Single Family Residential,3750 Morningview Dr,Dallas,TX,75241,200000,3,1,Highland Hills,1182,7971,1959,33,169,,Active,,,http://www.redfin.com/TX/Dallas/3750-Morningview-Dr-75241/home/30944733,NTREIS,14643736,N,Y,32.676238,-96.7589136
MLS Listing,,Multi-Family (2-4 Unit),3706 Dorothy Ave,Dallas,TX,75209,745000,3,2.5,Lafoy Place,2665,3093,2015,33,280,,Active,,,http://www.redfin.com/TX/Dallas/3706-Dorothy-Ave-75209/home/30815740,NTREIS,14642724,N,Y,32.8286069,-96.8207992
MLS Listing,,Condo/Co-op,6269 Oram St #18,Dallas,TX,75214,525000,2,2.5,Regency At Lakewood Condos,2411,66908,2006,33,218,566,Active,,,http://www.redfin.com/TX/Dallas/6269-Oram-St-75214/unit-18/home/30789309,NTREIS,14640188,N,Y,32.8139999,-96.7557642
MLS Listing,,Townhouse,9539 Highland View Dr,Dallas,TX,75238,299000,2,2,Royal Highlands Village Rev,1255,3311,1974,33,238,150,Active,,,http://www.redfin.com/TX/Dallas/9539-Highland-View-Dr-75238/home/31064110,NTREIS,14641198,N,Y,32.8941006,-96.7217557
MLS Listing,,Single Family Residential,2387 Neff Ln,Forney,TX,75126,325000,3,2.5,Clements Ranch,1990,8712,2021,33,163,50,Active,,,http://www.redfin.com/TX/Forney/2387-Neff-Ln-75126/home/176007374,NTREIS,14635519,N,Y,32.7994922,-96.4877718
MLS Listing,,Single Family Residential,1513 Avenue F,Grand Prairie,TX,75051,339900,3,2,Lake Crest 02,1886,9365,2003,33,180,,Active,,,http://www.redfin.com/TX/Grand-Prairie/1513-Avenue-F-75051/home/31567064,NTREIS,14639482,N,Y,32.7257801,-96.9788424
MLS Listing,,Single Family Residential,5737 Ranchero Ln,Dallas,TX,75236,799000,4,5,Oak Cliff Forest,5116,205603,1952,33,156,,Active,,,http://www.redfin.com/TX/Dallas/5737-Ranchero-Ln-75236/home/31106361,NTREIS,14643694,N,Y,32.6807146,-96.9201378
MLS Listing,,Single Family Residential,2604 Centerville Rd,Dallas,TX,75228,280000,3,1,Casa View Hills,1352,8668,1952,34,207,,Active,,,http://www.redfin.com/TX/Dallas/2604-Centerville-Rd-75228/home/30865890,NTREIS,14624353,N,Y,32.8425859,-96.669137
MLS Listing,,Condo/Co-op,8601 Park Ln #123,Dallas,TX,75231,169900,2,2,Woods on Park Lane,1062,218,1982,34,160,471,Active,,,http://www.redfin.com/TX/Dallas/8601-Park-Ln-75231/unit-123/home/31193484,NTREIS,14642948,N,Y,32.8708109,-96.7532832
MLS Listing,,Townhouse,2808 N Hall St,Dallas,TX,75204,599000,3,3.5,Hall Howell Tr,2471,1699,2004,34,242,92,Active,,,http://www.redfin.com/TX/Dallas/2808-N-Hall-St-75204/home/30739463,NTREIS,14642798,N,Y,32.802908,-96.7975842
MLS Listing,,Single Family Residential,9353 Creel Creek Dr,Dallas,TX,75228,785000,4,3.5,Lindenwood Park 03 Inst,3031,21432,1965,34,259,,Active,,,http://www.redfin.com/TX/Dallas/9353-Creel-Creek-Dr-75228/home/30998729,NTREIS,14641489,N,Y,32.8211815,-96.6962073
MLS Listing,,Single Family Residential,609 Jonelle St,Dallas,TX,75217,189000,2,1.5,Home Gardens,927,5793,1956,34,204,,Active,,,http://www.redfin.com/TX/Dallas/609-Jonelle-Ave-75217/home/30919366,NTREIS,14642154,N,Y,32.7225616,-96.7092452
MLS Listing,,Condo/Co-op,4777 Cedar Springs Rd Unit 6N,Dallas,TX,75219,185000,2,1.5,Parkside Cedar Spgs Condo,890,185217,1983,34,208,356,Active,,,http://www.redfin.com/TX/Dallas/4777-Cedar-Springs-Rd-75219/unit-6N/home/32376359,NTREIS,14640801,N,Y,32.8187414,-96.8210528
MLS Listing,,Single Family Residential,8291 Vitex Ave,Dallas,TX,75252,770000,5,4,University Place,2984,6970,2021,34,258,55,Active,,,http://www.redfin.com/TX/Dallas/8291-Vitex-AVE-75252/home/175990020,NTREIS,14643437,N,Y,32.983493,-96.759499
MLS Listing,,Single Family Residential,8174 Mary Curran Ct,Dallas,TX,75252,706000,3,2.5,University Place,2479,5663,2021,34,285,55,Active,,,http://www.redfin.com/TX/Dallas/8174-Mary-Curran-Ct-75252/home/175989912,NTREIS,14643431,N,Y,32.984515,-96.763161
MLS Listing,,Single Family Residential,8127 Mary Curran Ct,Dallas,TX,75252,807000,5,4,University Place,3499,5663,2021,34,231,54,Active,,,http://www.redfin.com/TX/Dallas/8127-Mary-Curran-Ct-75252/home/175989811,NTREIS,14643422,N,Y,32.984951,-96.764799
MLS Listing,,Single Family Residential,4721 Gaston Ave,Dallas,TX,75246,850000,4,5.5,Avenue Heights,3824,10062,1910,34,222,,Active,,,http://www.redfin.com/TX/Dallas/4721-Gaston-Ave-75204/home/30794002,NTREIS,14586431,N,Y,32.7989635,-96.7712687
MLS Listing,,Single Family Residential,3529 Gibsondell Ave,Dallas,TX,75211,285000,3,1,Badgetts,1316,6490,1946,34,217,,Active,,,http://www.redfin.com/TX/Dallas/3529-Gibsondell-Ave-75211/home/30847430,NTREIS,14642800,N,Y,32.737971,-96.8786002
MLS Listing,,Townhouse,16 E Mountain Creek Dr #23,Grand Prairie,TX,75052,250000,3,3,Mountain Creek Twnhs 02,1650,1742,1973,34,152,296,Active,,,http://www.redfin.com/TX/Grand-Prairie/16-E-Mountain-Creek-Dr-75052/unit-23/home/31581443,NTREIS,14643416,N,Y,32.6963041,-96.9879022
MLS Listing,,Single Family Residential,6222 Revere Pl,Dallas,TX,75214,1425000,5,4,Wilshire Heights #3,4388,6447,2021,34,325,,Active,,,http://www.redfin.com/TX/Dallas/6222-Revere-Pl-75214/home/30820791,NTREIS,14641070,N,Y,32.8307853,-96.7591228
MLS Listing,,Single Family Residential,315 Touchdown Dr,Irving,TX,75063,390000,3,2,Lakes Of Valley Ranch Ph 03,1841,6752,1994,34,212,48,Active,,,http://www.redfin.com/TX/Irving/315-Touchdown-Dr-75063/home/31686749,NTREIS,14643322,N,Y,32.9467233,-96.9454672
MLS Listing,,Townhouse,4509 W University Blvd,Dallas,TX,75209,675000,3,2.5,Churchill Downs Add,2956,4443,2007,34,228,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/4509-W-University-Blvd-75209/home/30780251,NTREIS,14640604,N,Y,32.8452542,-96.8319225
MLS Listing,,Single Family Residential,4553 Fairway Ave,Highland Park,TX,75219,1299000,4,4,West Park,3710,9104,1937,34,350,,Active,,,http://www.redfin.com/TX/Dallas/4553-Fairway-Ave-75219/home/175988538,NTREIS,14641602,N,Y,32.8230452,-96.8162874
MLS Listing,,Condo/Co-op,919 S Weatherred Dr #218,Richardson,TX,75080,137000,2,2,Centre Square 01 Condo,987,210700,1976,34,139,292,Active,,,http://www.redfin.com/TX/Richardson/919-S-Weatherred-Dr-75080/unit-218/home/31924255,NTREIS,14641502,N,Y,32.9415359,-96.7503611
MLS Listing,,Single Family Residential,103 Forest Star,Dallas,TX,75243,890000,3,3.5,Urban Commons,2358,2004,2021,34,377,42,Active,,,http://www.redfin.com/TX/Dallas/103-Forest-Star-Dr-75243/home/175988382,NTREIS,14558213,N,Y,32.911797,-96.731323
MLS Listing,,Single Family Residential,10677 Le Mans Dr,Dallas,TX,75238,395000,3,2,Kelman Heights,1671,8930,1960,34,236,,Active,,,http://www.redfin.com/TX/Dallas/10677-Le-Mans-Dr-75238/home/30971645,NTREIS,14643216,N,Y,32.8676478,-96.7012007
MLS Listing,,Townhouse,4005 Wycliff Ave,Dallas,TX,75219,519900,2,2.5,Foresite 06,2561,1437,2000,34,203,,Active,,,http://www.redfin.com/TX/Dallas/4005-Wycliff-Ave-75219/home/32213361,NTREIS,14638889,N,Y,32.819822,-96.8078569
MLS Listing,,Single Family Residential,7736 Lone Moor Cir,Dallas,TX,75248,699000,4,4.5,Highland North Sec 03,3698,13024,1984,34,189,15,Active,,,http://www.redfin.com/TX/Dallas/7736-Lone-Moor-Cir-75248/home/31112720,NTREIS,14640778,N,Y,32.9837035,-96.772529
MLS Listing,,Condo/Co-op,5924 Birchbrook Dr #106,Dallas,TX,75206,174900,2,2,Summerset Village Condo,1016,138826,1969,34,172,261,Active,,,http://www.redfin.com/TX/Dallas/5924-Birchbrook-Dr-75206/unit-106/home/30868049,NTREIS,14643132,N,Y,32.8473304,-96.7651102
MLS Listing,,Single Family Residential,2420 Shorecrest Dr,Rockwall,TX,75087,429900,3,2.5,Crestview Ph 3,2712,6360,2001,34,159,54,Active,,,http://www.redfin.com/TX/Rockwall/2420-Shorecrest-Dr-75087/home/33937952,NTREIS,14642110,N,Y,32.9454251,-96.4844627
MLS Listing,,Single Family Residential,10810 Dove Brook Cir,Dallas,TX,75230,855000,4,3.5,Brookshire Park 6th Sec,3072,23871,1977,34,278,,Active,,,http://www.redfin.com/TX/Dallas/10810-Dove-Brook-Cir-75230/home/30992695,NTREIS,14643035,N,Y,32.8963885,-96.7731983
MLS Listing,,Townhouse,2319 Clark St,Dallas,TX,75204,540000,2,2.5,Sundance Row At State Thomas,1478,1002,2004,34,365,125,Active,,,http://www.redfin.com/TX/Dallas/2319-Clark-St-75204/home/30739498,NTREIS,14640855,N,Y,32.7977191,-96.7968073
MLS Listing,,Vacant Land,2728 Lyola St,Dallas,TX,75241,44900,0,,Carver Heights,,6098,,34,,,Active,,,http://www.redfin.com/TX/Dallas/2728-Lyola-St-75241/home/30949004,NTREIS,14643023,N,Y,32.669549,-96.776739
MLS Listing,,Single Family Residential,6805 Walnut Hill Ln,Dallas,TX,75230,549000,3,2,CREST MANOR ESTS,2134,13504,1954,34,257,,Active,,,http://www.redfin.com/TX/Dallas/6805-Walnut-Hill-Ln-75230/home/30875048,NTREIS,14628857,N,Y,32.8802252,-96.7883435
MLS Listing,,Single Family Residential,8111 Inwood Rd,Dallas,TX,75209,4850000,5,6.5,Inwood Road Estates,9107,66647,2001,34,533,,Active,,,http://www.redfin.com/TX/Dallas/8111-Inwood-Rd-75209/home/30880922,NTREIS,14637353,N,Y,32.8534904,-96.8219948
MLS Listing,,Single Family Residential,3040 Walnut Hill Ln,Dallas,TX,75229,415000,4,3,Bradford Estates,2450,10062,1955,34,169,,Active,,,http://www.redfin.com/TX/Dallas/3040-Walnut-Hill-Ln-75229/home/30932789,NTREIS,14630594,N,Y,32.880707,-96.8754157
MLS Listing,,Single Family Residential,3258 Latham Dr,Dallas,TX,75229,495000,4,3,Webster Grove Add,2406,10890,1957,34,206,,Active,,,http://www.redfin.com/TX/Dallas/3258-Latham-Dr-75229/home/30930792,NTREIS,14642054,N,Y,32.8967805,-96.8676168
MLS Listing,,Single Family Residential,2011 Ebbtide Ln,Dallas,TX,75224,349900,4,2,Oak Park Estates,2292,8451,1962,34,153,,Active,,,http://www.redfin.com/TX/Dallas/2011-Ebbtide-Ln-75224/home/30900976,NTREIS,14641518,N,Y,32.6993635,-96.852417
MLS Listing,,Condo/Co-op,6959 Helsem Way #139,Dallas,TX,75230,575000,3,3,Hillcrest Villa Condo,2534,19602,1974,34,227,462,Active,,,http://www.redfin.com/TX/Dallas/6959-Helsem-Way-75230/unit-139/home/31020209,NTREIS,14642614,N,Y,32.9209242,-96.7846618
MLS Listing,,Condo/Co-op,3030 Bryan St #306,Dallas,TX,75204,513000,2,2,Thirty Thirty Bryan Condo,1601,47437,2005,34,320,662,Active,,,http://www.redfin.com/TX/Dallas/3030-Bryan-St-75204/unit-306/home/30776759,NTREIS,14642678,N,Y,32.7916435,-96.7873001
MLS Listing,,Single Family Residential,8823 Redondo Dr,Dallas,TX,75218,375000,3,2,Shamrock Shores,1766,9409,1940,34,212,,Active,,,http://www.redfin.com/TX/Dallas/8823-Redondo-Dr-75218/home/30860570,NTREIS,14636914,N,Y,32.823255,-96.708284
MLS Listing,,Single Family Residential,4807 Holly Tree Dr,Dallas,TX,75287,799000,4,3.5,Bent Tree North 4,3915,10890,1989,34,204,,Active,,,http://www.redfin.com/TX/Dallas/4807-Holly-Tree-Dr-75287/home/32062045,NTREIS,14606924,N,Y,32.9984453,-96.8250929
MLS Listing,,Single Family Residential,5224 Stoneleigh Ave,Dallas,TX,75235,315000,2,1,Oak Lawn Heights,1242,7362,1939,34,254,,Active,,,http://www.redfin.com/TX/Dallas/5224-Stoneleigh-Ave-75235/home/30814420,NTREIS,14633082,N,Y,32.8202801,-96.8281725
MLS Listing,,Single Family Residential,614 Bizerte Ave,Dallas,TX,75224,517900,3,2.5,Wynnewood,2202,10716,1957,34,235,,Active,,,http://www.redfin.com/TX/Dallas/614-Bizerte-Ave-75224/home/30892401,NTREIS,14641633,N,Y,32.7266486,-96.832776
MLS Listing,,Single Family Residential,4500 Belclaire Ave,Highland Park,TX,75205,2950000,4,4.5,Highland Park,4899,8102,2001,34,602,,Active,,,http://www.redfin.com/TX/Dallas/4500-Belclaire-Ave-75205/home/32068691,NTREIS,14630335,N,Y,32.8298256,-96.8124293
MLS Listing,,Vacant Land,823 Sabine St,Dallas,TX,75203,135000,0,,Oak Cliff Original,,3398,,34,,,Active,,,http://www.redfin.com/TX/Dallas/823-Sabine-St-75203/home/30825568,NTREIS,14642766,N,Y,32.756246,-96.811573
MLS Listing,,Single Family Residential,3835 Cortez Dr,Dallas,TX,75220,649900,4,3,Ridgecrest Village,2218,8843,1951,34,293,,Active,,,http://www.redfin.com/TX/Dallas/3835-Cortez-Dr-75220/home/30911857,NTREIS,14641226,N,Y,32.8664547,-96.8515374
MLS Listing,,Single Family Residential,1909 Pecan Ridge Dr,Rowlett,TX,75088,449900,4,3,Toler Bay,3282,8973,1986,34,137,,Active,,,http://www.redfin.com/TX/Rowlett/1909-Pecan-Ridge-Dr-75088/home/32026488,NTREIS,14640675,N,Y,32.880844,-96.5731255
MLS Listing,,Single Family Residential,10505 Silverock Dr,Dallas,TX,75218,429000,3,2,Lochwood Instl Add 09,1860,9365,1962,35,231,,Active,,,http://www.redfin.com/TX/Dallas/10505-Silverock-Dr-75218/home/30863216,NTREIS,14641305,N,Y,32.8502627,-96.6982756
MLS Listing,,Single Family Residential,119 S Henderson Ave,Dallas,TX,75214,389000,2,1,Freemans Columbia Annex Addition,1270,4138,1935,35,306,,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/TX/Dallas/119-S-Henderson-Ave-75214/home/175960105,NTREIS,14641943,N,Y,32.7978366,-96.7591646
MLS Listing,,Single Family Residential,7947 Tillman St,Dallas,TX,75217,189900,3,1.5,Bruton Heights,2112,13024,1954,35,90,,Active,,,http://www.redfin.com/TX/Dallas/7947-Tillman-St-75217/home/30915805,NTREIS,14642512,N,Y,32.7443286,-96.6848013
MLS Listing,,Single Family Residential,7302 Elderberry Cir,Dallas,TX,75249,250000,4,2,Sugarberry Hill,2126,8276,1978,35,118,,Active,,,http://www.redfin.com/TX/Dallas/7302-Elderberry-Cir-75249/home/31113668,NTREIS,14638364,N,Y,32.6455532,-96.947963
MLS Listing,,Single Family Residential,1343 Arizona Ave,Dallas,TX,75216,210000,3,1,Cedar Oaks,1240,7275,1948,35,169,,Active,,,http://www.redfin.com/TX/Dallas/1343-Arizona-Ave-75216/home/30835538,NTREIS,14639446,N,Y,32.7316171,-96.8181224
MLS Listing,,Multi-Family (2-4 Unit),3633 Asbury St,University Park,TX,75205,645000,2,2.5,Vanderbilt Place Rep,1942,3615,1977,35,332,,Active,,,http://www.redfin.com/TX/Dallas/3633-Asbury-St-75205/home/32111199,NTREIS,14639528,N,Y,32.8425949,-96.7930715
MLS Listing,,Single Family Residential,5531 Southwestern Blvd,Dallas,TX,75209,2249000,4,4.5,Preston Park,4512,8407,2020,35,498,,Active,,,http://www.redfin.com/TX/Dallas/5531-Southwestern-Blvd-75209/home/30880071,NTREIS,14641344,N,Y,32.8572957,-96.8177456
MLS Listing,,Single Family Residential,6404 Orchid Ln,Dallas,TX,75230,2995000,5,6,Pemberton,6332,13852,2020,35,473,,Active,,,http://www.redfin.com/TX/Dallas/6404-Orchid-Ln-75230/home/30876063,NTREIS,14641350,N,Y,32.8923272,-96.7962894
MLS Listing,,Single Family Residential,6404 Tulip Ln,Dallas,TX,75230,3095000,5,6,Pemberton 03,6665,13678,2021,35,464,,Active,,,http://www.redfin.com/TX/Dallas/6404-Tulip-Ln-75230/home/30876414,NTREIS,14641042,N,Y,32.8934058,-96.7963138
MLS Listing,,Single Family Residential,6819 Park Ln,Dallas,TX,75225,2249000,6,6,Kelman Park Lane Add Rev,5293,9975,2021,35,425,,Active,,,http://www.redfin.com/TX/Dallas/6819-Park-Ln-75225/home/30874720,NTREIS,14641664,N,Y,32.8736662,-96.7876116
MLS Listing,,Single Family Residential,1842 Heather Glen Dr,Dallas,TX,75232,308200,3,2,Glen Hills,1931,10498,1964,35,160,,Active,,,http://www.redfin.com/TX/Dallas/1842-Heather-Glen-Dr-75232/home/30955786,NTREIS,14617736,N,Y,32.6755289,-96.8513699
MLS Listing,,Single Family Residential,19103 Windmill Ln,Dallas,TX,75252,359990,2,3,Preston Villa,2082,16117,1979,35,173,17,Active,,,http://www.redfin.com/TX/Dallas/19103-Windmill-Ln-75252/home/32164756,NTREIS,14640901,N,Y,33.0071483,-96.7919635
MLS Listing,,Condo/Co-op,11470 Audelia Rd #262,Dallas,TX,75243,120000,2,2,Cambridge Condos Ph 01 03,1087,435295,1983,35,110,442,Active,,,http://www.redfin.com/TX/Dallas/11470-Audelia-Rd-75243/unit-262/home/31165572,NTREIS,14642181,N,Y,32.9056076,-96.715155
MLS Listing,,Single Family Residential,5424 Edlen Dr,Dallas,TX,75220,5990000,5,7.5,Inwood Add,9099,44431,1992,35,658,,Active,,,http://www.redfin.com/TX/Dallas/5424-Edlen-Dr-75220/home/30879910,NTREIS,14637379,N,Y,32.8782431,-96.8142467
MLS Listing,,Condo/Co-op,2112 Shea Rd #104,Dallas,TX,75235,325000,2,2.5,Love Field West,1242,436,2021,35,262,195,Active,,,http://www.redfin.com/TX/Dallas/2112-Shea-Rd-75235/unit-104/home/175956001,NTREIS,14641088,N,Y,32.8287515,-96.8537992
